 GDX, 30.896700, 1.292400, 0.004180, 0.003891, 0.000289,  GVWY, 41.212200, 2.813950, 0.000189, 0.000040 ,0.000148
 GDX, 35.315682, 1.321773, 0.003406, 0.003133, 0.000273,  GVWY, 50.524611, 3.040556, 0.000188, 0.000039 ,0.000149
 GDX, 32.350250, 1.205000, 0.003539, 0.003289, 0.000250,  GVWY, 49.178063, 2.825375, 0.000175, 0.000037 ,0.000138
 GDX, 31.946962, 1.082769, 0.003466, 0.003221, 0.000245,  GVWY, 56.727714, 2.682143, 0.000156, 0.000036 ,0.000121
 GDX, 25.271714, 0.984321, 0.003164, 0.002934, 0.000230,  GVWY, 45.435333, 2.689167, 0.000172, 0.000043 ,0.000129
 GDX, 22.738967, 0.980500, 0.004319, 0.003960, 0.000358,  GVWY, 39.541700, 2.290600, 0.000288, 0.000045 ,0.000243
 GDX, 17.746875, 0.878437, 0.003718, 0.003492, 0.000226,  GVWY, 32.923625, 2.090750, 0.000162, 0.000040 ,0.000122
 GDX, 17.055206, 0.851941, 0.003476, 0.003263, 0.000213,  GVWY, 35.080500, 2.086167, 0.000160, 0.000043 ,0.000117
 GDX, 16.539583, 0.788583, 0.003757, 0.003555, 0.000202,  GVWY, 33.712500, 1.857000, 0.000158, 0.000048 ,0.000110
 GDX, 22.088263, 0.781289, 0.003536, 0.003330, 0.000206,  GVWY, 52.275500, 1.811500, 0.000174, 0.000041 ,0.000133
 AA, 168.158000, 6.251500, 0.000660, 0.000040, 0.000620,  GVWY, 110.675105, 7.872316, 0.000023, 0.000004 ,0.000019
 AA, 118.834750, 5.914750, 0.000913, 0.000044, 0.000869,  GVWY, 81.119944, 7.310389, 0.000038, 0.000006 ,0.000032
 AA, 109.015833, 5.553833, 0.000865, 0.000039, 0.000826,  GVWY, 75.578059, 7.101147, 0.000049, 0.000008 ,0.000041
 AA, 109.800250, 5.398625, 0.000759, 0.000043, 0.000716,  GVWY, 76.181875, 6.954344, 0.000053, 0.000008 ,0.000045
